claim_id,policy_id,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,coverage,policy,renew_offer,last_claim,policy_change,denied_claims,claims_file,avg_length_of_handling_process,auto_make,auto_model,auto_year
3227706495,S8SSKC086,258265,1994-04-10,IL,100/300,1000,1073.83,0,Basic,Special L2,offer3,31,17,1,14,18,BMW,3 Series,2011
9491938828,X8HDMIVH7,569714,2005-12-04,OH,500/1000,1000,1051.67,0,Basic,Corporate L3,offer2,25,0,0,0,2,Audi,A5,2005
2397864501,MTNXKPK4K,180008,2014-07-16,IL,250/500,1000,1387.35,0,Premium,Personal L3,offer4,21,7,1,6,8,BMW,M5,1998
4732438455,SSIEJGIEG,633375,2003-09-17,IL,250/500,500,1083.64,0,Basic,Corporate L3,offer1,7,0,0,9,16,BMW,3 Series,2004
7726384289,O1AKSENMQ,556538,2000-07-15,IL,250/500,1000,1851.78,0,Basic,Personal L1,offer4,3,4,0,0,1,Audi,A3,2002
5366939715,9A0QH55NI,669501,2009-07-29,IN,250/500,500,1270.29,4000000,Basic,Corporate L1,offer3,12,26,0,0,20,Honda,Civic,2002
4090732033,PTWCGO073,963761,1991-04-13,OH,500/1000,500,1459.99,0,Basic,Personal L3,offer1,18,0,1,4,10,Accura,TL,2011
4207286667,EBIZXTZWD,753005,2005-11-20,IL,100/300,2000,1253.44,0,Extended,Personal L3,offer4,28,16,0,3,22,Volkswagen,Jetta,2007
2954881830,E47AC5EJF,454758,1990-05-20,IN,100/300,1000,1142.48,0,Basic,Personal L1,offer1,1,0,0,0,26,Suburu,Legacy,2012
2602824758,KQ7UB4FB2,698589,2002-11-28,IL,500/1000,1000,1188.45,0,Basic,Special L3,offer1,35,0,1,8,12,Saab,95,2006
7813639442,NCPYNXV9Z,330119,2004-06-15,IL,500/1000,1000,1125.4,0,Extended,Personal L3,offer1,5,0,0,0,2,Jeep,Wrangler,2001
5687548907,UO29QF590,164464,2010-09-26,OH,250/500,500,1294.41,0,Basic,Special L3,offer1,15,0,0,16,6,Dodge,Neon,2011
7462423426,E51FA34II,927354,1990-09-15,IN,100/300,500,1459.5,0,Extended,Personal L1,offer1,1,0,3,14,22,Suburu,Impreza,2000
3232900792,JUM7KYY30,231508,2009-09-16,IL,100/300,500,1367.99,0,Basic,Personal L3,offer1,18,15,1,11,6,Saab,92x,1998
5715618731,5WQSYPCRP,272910,1999-08-12,IN,250/500,500,1594.37,0,Premium,Corporate L2,offer1,16,0,3,5,23,Saab,92x,2008
7392516729,BOJ3QR1BO,305758,2009-03-08,IL,100/300,500,1035.99,0,Basic,Corporate L3,offer2,12,23,0,0,4,Jeep,Wrangler,2010
6437095057,FULMJN3EU,950542,2009-04-27,OH,250/500,500,911.53,0,Basic,Personal L3,offer1,16,0,10,13,21,Chevrolet,Malibu,1998
3421864939,TLHN73SED,291544,2006-08-02,OH,500/1000,500,1319.97,0,Basic,Personal L2,offer1,15,0,0,0,2,Saab,92x,1998
3227526467,Z8538NLX6,388616,1995-12-06,OH,250/500,2000,1391.63,0,Basic,Personal L2,offer3,5,25,1,13,4,Mercedes,C300,2000
8443629038,WVVWLNZM8,577992,2002-11-13,IN,250/500,500,915.41,5000000,Basic,Corporate L3,offer1,16,0,0,13,6,Nissan,Pathfinder,1998
4176102337,7MKSIBVBV,342830,1991-11-09,IL,500/1000,1000,1468.82,0,Premium,Corporate L3,offer4,31,12,6,9,22,Honda,Accord,1997
3942090170,90LOYRZQJ,491170,1998-01-14,IN,500/1000,500,1412.76,0,Extended,Personal L3,offer2,5,2,0,0,7,Volkswagen,Jetta,1996
9987744643,RTZ2W420O,175553,2002-04-25,OH,500/1000,500,1588.26,0,Basic,Personal L2,offer3,7,0,0,0,3,Saab,95,2014
9259477926,BQAR89V5Z,439341,1991-07-20,IN,100/300,1000,1140.91,0,Basic,Personal L1,offer3,3,8,4,13,5,Chevrolet,Silverado,2002
9263678456,LWWIC5ACW,221186,2004-08-13,OH,100/300,1000,1517.54,0,Basic,Special L2,offer1,1,0,0,5,22,BMW,X5,2011
3171200034,WGFIH0J8C,868031,1990-06-24,OH,250/500,2000,912.29,0,Basic,Personal L3,offer3,20,25,0,0,12,Saab,92x,2005
2637845141,L7F9DBZP2,844117,1991-08-21,OH,250/500,2000,1144.3,0,Premium,Personal L1,offer2,12,0,0,8,14,Honda,Civic,2010
2211626333,IQY878FYX,744557,2011-02-25,IN,500/1000,1000,1281.43,0,Extended,Corporate L3,offer3,31,14,0,10,1,Jeep,Wrangler,2010
3465075406,K2KTZVE9Y,159536,2013-02-04,IL,100/300,2000,1101.85,0,Premium,Personal L2,offer4,4,18,0,0,26,Nissan,Pathfinder,2012
7895352508,XR12FR16U,727109,2001-02-20,IN,500/1000,2000,1082.1,0,Basic,Personal L3,offer2,31,29,0,13,11,Jeep,Wrangler,2001
1106181627,USW6YPT2E,155604,1992-03-03,OH,500/1000,500,1185.44,0,Extended,Personal L3,offer2,24,0,1,1,21,Accura,RSX,2006
9024910696,OJP6AXUJU,608443,2006-12-21,IL,500/1000,2000,1175.07,0,Premium,Personal L3,offer3,15,28,4,6,15,Honda,CRV,2011
7442734617,TPA7P12MD,117862,2000-07-14,OH,500/1000,2000,979.26,0,Basic,Corporate L2,offer2,0,28,2,2,5,Honda,Accord,1998
8938769095,W9Y81D9D9,991553,1991-12-12,OH,250/500,500,920.81,0,Basic,Personal L2,offer1,20,0,0,11,20,Mercedes,C300,1997
7751978034,M81CRS92T,727443,2013-07-01,OH,100/300,500,922.85,0,Basic,Personal L2,offer1,12,0,0,16,16,Honda,Civic,1999
3784277363,B73VXHOLX,378587,1998-12-16,OH,250/500,2000,1107.59,3000000,Basic,Personal L2,offer1,20,0,0,7,7,Mercedes,C300,2009
3255965675,KER50HF9T,420948,2015-01-03,IL,100/300,500,1272.46,0,Basic,Personal L2,offer1,32,0,1,3,17,Toyota,Corolla,1998
5933680826,WNNZZ6CFX,457188,1994-04-01,IL,250/500,1000,1340.24,0,Basic,Personal L2,offer2,3,0,0,2,20,Dodge,RAM,1995
3655559194,EWP6UVTEL,118236,2000-08-15,OH,100/300,1000,1648,0,Extended,Personal L1,offer3,5,25,3,5,3,Accura,MDX,2000
7153009788,FW8KKOLIM,987524,2014-11-13,IL,250/500,500,1381.14,0,Extended,Personal L3,offer1,17,0,0,8,2,BMW,M5,2011
7556479430,4A7T8901G,490596,2011-02-04,IL,500/1000,500,1198.44,8000000,Basic,Personal L3,offer1,20,0,6,6,17,Nissan,Ultima,1998
5693556943,EKVDUMI7N,524215,1990-06-24,OH,250/500,2000,951.27,0,Extended,Personal L1,offer2,12,22,6,10,12,Accura,RSX,2007
7788429417,1QY02SAO9,913464,2009-01-21,IN,500/1000,2000,1341.24,0,Basic,Personal L1,offer4,4,1,0,0,4,Honda,Accord,2003
7045761892,ILH60U9PE,398484,1992-11-07,IL,250/500,2000,1177.57,0,Basic,Personal L2,offer1,23,0,8,14,7,Jeep,Wrangler,2010
8307391731,4NVNIGGX3,752504,1997-05-15,IN,250/500,1000,1055.09,0,Basic,Personal L3,offer3,21,18,4,9,17,BMW,X6,2005
8014110027,92P0UD905,449263,1992-03-20,IL,250/500,500,1479.48,0,Basic,Personal L1,offer2,27,0,0,6,11,Dodge,RAM,2008
3126155892,A3SOWPRPG,844007,1995-07-17,IN,500/1000,2000,1827.38,0,Basic,Corporate L2,offer3,4,23,1,15,8,Audi,A5,1998
5592961739,I6IOJJE1P,686522,2000-12-27,IN,100/300,500,1169.62,0,Basic,Personal L3,offer2,7,0,0,0,29,Toyota,Camry,2008
1239448925,T24HXYV49,670142,1999-08-06,IN,100/300,500,1516.34,0,Basic,Personal L2,offer2,28,0,0,0,22,Saab,93,1996
3138897905,TOBXS679X,607687,2007-03-03,OH,500/1000,2000,1270.21,0,Extended,Personal L3,offer1,4,0,0,13,9,Nissan,Ultima,2000
6873160517,2FVGHV6XB,967713,1997-12-25,IL,250/500,500,809.11,0,Basic,Personal L1,offer1,3,0,0,11,3,Honda,Civic,1996
2027707986,V2L8ZCBMH,291902,2013-11-06,IL,500/1000,1000,1115.81,0,Premium,Personal L2,offer3,30,25,0,0,23,Dodge,Neon,2008
2063445106,QK74K1F0Y,149839,1990-09-21,OH,100/300,1000,1457.65,5000000,Extended,Personal L2,offer1,16,0,0,5,14,Toyota,Highlander,2010
4162111252,TJF0PKFG0,840225,1999-10-05,OH,100/300,1000,1041.36,0,Basic,Personal L1,offer4,2,22,0,2,20,Toyota,Highlander,2005
8544765007,SZ7G9BZE2,643226,1992-04-07,OH,250/500,1000,1693.83,7000000,Basic,Corporate L3,offer1,26,0,0,0,29,Honda,CRV,2003
7529862586,96N9JZEFK,535879,2009-03-05,IN,100/300,1000,1685.69,0,Basic,Corporate L3,offer3,12,6,1,15,11,Jeep,Grand Cherokee,1995
1764702300,CRFX9DK8Y,746630,1997-02-10,IN,250/500,500,1054.92,6000000,Premium,Personal L1,offer2,19,0,0,0,7,Toyota,Corolla,2013
2129184359,ABAEAMJJ5,598308,1992-01-28,IN,250/500,2000,1333.97,6000000,Basic,Personal L2,offer1,5,0,0,0,27,Dodge,RAM,2011
5875089103,UOYMB0Q2U,720356,2013-09-16,OH,100/300,1000,1013.61,6000000,Extended,Corporate L1,offer1,22,0,5,13,12,Suburu,Impreza,2002
9386399905,8TAMVNU3M,724752,2008-05-16,IL,500/1000,500,958.3,0,Basic,Personal L3,offer2,4,0,0,0,21,Volkswagen,Passat,1998
5404418740,VZX5QR5UR,148498,2002-01-04,IN,250/500,2000,1112.04,6000000,Extended,Personal L3,offer3,4,24,0,16,1,Volkswagen,Passat,1998
3456372405,IVMQ04F0R,110122,2002-04-02,IN,250/500,2000,1206.26,0,Basic,Personal L3,offer2,28,21,1,16,3,Audi,A3,2015
6042564618,TEIG739VJ,281388,1998-07-16,IL,500/1000,1000,763.67,0,Extended,Personal L2,offer1,22,0,0,2,20,Jeep,Grand Cherokee,2005
7240009238,WLDFA5U2C,728600,2002-08-15,IL,250/500,500,1042.56,0,Extended,Personal L3,offer2,13,0,7,10,5,Suburu,Forrestor,1997
2596110155,9JDOEPI6D,231548,1999-09-07,IL,100/300,2000,1263.48,4000000,Basic,Personal L3,offer2,29,0,0,0,20,Audi,A5,1997
1860989181,QDNCURWO9,531160,2012-01-12,IL,250/500,500,1006.99,6000000,Basic,Corporate L3,offer2,0,0,0,15,6,Suburu,Legacy,2015
3050599332,TS5WB97XK,889003,1996-08-18,OH,250/500,1000,1328.26,0,Basic,Personal L3,offer1,1,0,1,7,11,Suburu,Forrestor,2011
7090750512,C5TM6O9QN,193213,1996-03-11,OH,100/300,1000,1250.08,5000000,Basic,Personal L3,offer1,24,0,0,0,2,Ford,Escape,2010
3864383871,8PHG6ESMA,557218,1997-11-23,IL,500/1000,500,982.7,6000000,Basic,Personal L1,offer2,25,6,0,12,7,Toyota,Camry,2001
4951075574,A2Q19NWOD,125591,2013-08-08,IN,500/1000,1000,1412.06,5000000,Basic,Personal L3,offer2,9,0,0,0,20,Nissan,Maxima,2000
7905707442,OL8E7PG4Q,227244,1996-11-30,IN,500/1000,2000,1066.7,0,Basic,Personal L3,offer3,34,7,3,7,26,Audi,A3,2014
4974103369,SJJII0DOK,791425,1997-06-18,IN,250/500,2000,1585.54,0,Extended,Personal L3,offer3,25,26,0,15,10,Volkswagen,Jetta,2012
6006872958,I6L5Z96X3,354455,2007-04-19,IN,250/500,1000,1416.08,0,Basic,Personal L3,offer2,26,0,0,0,13,Honda,CRV,2004
3321605479,TQ1L8GMLY,601042,2007-09-19,OH,250/500,500,1246.03,0,Basic,Special L1,offer2,8,0,0,16,25,Nissan,Maxima,2013
6420960222,27M5W4FIR,433663,1996-12-21,IN,500/1000,2000,1356.64,0,Extended,Corporate L1,offer1,10,0,0,0,3,Toyota,Camry,2003
5729296200,KWQ72SXI8,471938,2008-02-03,IL,100/300,2000,1387.7,4000000,Basic,Personal L1,offer3,0,3,0,15,16,Chevrolet,Silverado,1995
1208965988,N0NN4VPVG,564654,2003-07-16,OH,100/300,1000,1004.14,0,Basic,Personal L2,offer3,21,22,0,0,17,Dodge,RAM,1995
3537518110,XS8ISUKFG,645723,1991-05-05,OH,500/1000,500,1107.07,0,Basic,Personal L2,offer1,35,0,0,4,27,Saab,92x,2008
2136806842,ZMYUYH9WR,573572,1991-06-16,IL,100/300,500,1429.96,0,Basic,Corporate L3,offer3,6,5,0,1,1,Toyota,Camry,2005
2398517127,0FE47K9LY,437960,2001-04-03,IN,250/500,1000,1074.99,0,Basic,Personal L3,offer1,14,0,2,8,25,Accura,MDX,2012
5299562138,88RODD5AM,649800,2014-03-16,OH,500/1000,1000,1007,0,Extended,Personal L2,offer1,27,0,1,11,25,Chevrolet,Silverado,2013
3518012633,T0JZM4LXQ,544225,2010-08-03,OH,100/300,500,1052.85,0,Extended,Personal L3,offer1,35,0,7,9,7,BMW,3 Series,2006
2860999482,IPKD9K1G2,390256,2009-11-25,IN,500/1000,1000,1200.33,4000000,Basic,Special L1,offer1,17,0,2,16,6,Volkswagen,Jetta,2008
8043481798,CRZNETGI6,488597,2001-05-08,IL,100/300,1000,1343,0,Basic,Personal L3,offer3,34,13,1,11,26,BMW,3 Series,1995
2685560276,Y1TM1WZEK,133889,2004-06-14,OH,250/500,2000,1441.6,5000000,Basic,Personal L2,offer4,9,5,0,5,8,Jeep,Grand Cherokee,1998
7551445480,JJ3L03GLC,931901,1994-08-07,OH,100/300,1000,1433.42,6000000,Basic,Special L1,offer1,20,0,0,12,5,Nissan,Ultima,2014
2574043082,36OA1VNRU,769475,2004-08-26,OH,500/1000,2000,1368.57,0,Premium,Personal L2,offer1,26,0,2,10,26,Accura,MDX,2003
9234796810,EF110FJJZ,844062,1990-05-25,OH,250/500,500,862.19,0,Basic,Corporate L3,offer4,5,7,1,2,22,Accura,MDX,2012
4575503118,XPPDCCI5O,844129,1990-09-20,OH,250/500,500,871.46,0,Basic,Personal L3,offer1,16,0,2,5,4,Ford,Escape,2007
1941832146,SH4VJMG82,732169,2000-11-05,OH,500/1000,500,1863.04,0,Basic,Special L2,offer3,3,19,2,10,26,Mercedes,C300,1995
9568644512,N03XMJ45W,221854,1994-10-03,OH,250/500,2000,1181.64,0,Basic,Corporate L2,offer3,25,16,0,3,29,Jeep,Grand Cherokee,2002
2162780406,3EJ03R3WG,776950,2005-04-11,IL,500/1000,1000,1060.74,0,Extended,Personal L3,offer3,10,17,2,4,8,Suburu,Impreza,1996
8968639347,8PPTFQFNT,291006,1990-05-16,IN,100/300,500,951.56,0,Basic,Personal L3,offer4,23,28,1,3,3,Chevrolet,Tahoe,2007
6308766313,NZ8EI4YWB,845751,2004-09-11,IN,100/300,500,1533.71,9000000,Basic,Personal L2,offer2,7,19,0,5,5,Ford,Escape,2008
3326469948,7AXI6TRPX,889764,1993-11-30,OH,500/1000,1000,1200.09,0,Extended,Personal L2,offer1,0,0,0,11,16,Accura,RSX,2002
8089503097,ZW6C54348,929306,2003-03-06,IN,100/300,500,1093.83,4000000,Extended,Personal L3,offer1,1,0,0,10,5,Suburu,Impreza,2015
1320437792,4AXPHIL8N,515457,1996-12-18,IN,250/500,1000,988.93,0,Basic,Personal L2,offer2,6,0,0,0,25,Dodge,Neon,1999
8576584208,YY5J0XSOP,556270,1995-02-21,IN,500/1000,1000,1331.94,0,Basic,Personal L3,offer1,22,0,9,16,14,Saab,95,2004
1122782138,J33AIW420,908935,2009-12-11,IL,500/1000,1000,1361.45,0,Extended,Personal L3,offer1,24,0,0,12,15,Suburu,Forrestor,1999
4558561740,IQ8P0ZIH8,525862,2000-10-18,OH,250/500,2000,1188.51,0,Basic,Corporate L2,offer1,18,0,3,8,10,Dodge,Neon,2008
6442320305,MI6KB0MFE,490514,2007-02-09,IN,500/1000,2000,1101.83,0,Extended,Personal L2,offer2,1,0,6,9,15,BMW,M5,2011
7338759680,5A21S90RK,774895,2006-10-28,IL,250/500,1000,840.95,0,Extended,Personal L1,offer4,4,4,0,12,10,Suburu,Legacy,2002
2310536389,W9YBFIJK0,974522,2000-01-27,IN,250/500,1000,1503.21,0,Basic,Special L3,offer1,4,0,0,2,16,Toyota,Corolla,2013
7334187103,R1201YJ82,669809,2002-04-05,OH,100/300,1000,1722.5,0,Basic,Personal L2,offer1,23,0,9,12,12,Jeep,Wrangler,1995
3285390535,JR9HEF1BY,182953,2013-04-30,IN,100/300,500,944.03,0,Basic,Corporate L2,offer2,14,0,0,0,5,Toyota,Highlander,2015
7720927278,E7MXQICXU,836349,2013-05-01,IL,500/1000,2000,1453.61,4000000,Basic,Personal L3,offer2,22,0,0,0,8,Chevrolet,Tahoe,2012
9612162267,7X7C4OD6J,591269,1999-01-09,IN,100/300,500,1672.88,0,Premium,Personal L2,offer2,7,27,0,11,16,Honda,Civic,1997
2263498930,OGV8I487O,550127,2007-07-04,IN,250/500,1000,1248.05,0,Basic,Corporate L2,offer3,28,24,1,5,5,Chevrolet,Malibu,2015
2806537587,POO09ER0L,663190,1994-02-05,IL,100/300,500,1564.43,3000000,Extended,Personal L1,offer1,13,0,0,4,19,Jeep,Grand Cherokee,2013
9051508811,62Z4JBQUW,109392,2006-07-12,OH,100/300,1000,1280.88,0,Extended,Personal L2,offer1,12,0,0,0,23,Accura,TL,2002
6801357033,SWQTMZ6ZV,215278,2007-10-24,IN,100/300,500,722.66,0,Basic,Corporate L3,offer3,13,15,0,3,29,Nissan,Pathfinder,2010
6170218751,Y3BGWQSE4,674570,2001-12-08,OH,250/500,1000,1235.14,0,Premium,Corporate L2,offer1,23,0,1,11,3,Volkswagen,Passat,2012
2142981286,40JONCAFK,681486,2007-03-24,IN,500/1000,1000,1347.04,0,Basic,Special L3,offer4,35,13,0,9,24,Honda,Civic,1996
9419921581,G0OYL502O,941851,1991-07-16,OH,500/1000,1000,1310.8,0,Extended,Corporate L2,offer1,10,0,0,0,8,Honda,Accord,2006
4905491716,515GY1HJ5,186934,2014-01-05,IL,100/300,1000,1436.79,0,Basic,Corporate L3,offer2,1,0,0,0,6,Volkswagen,Passat,2015
8218363857,W1UP23SW8,918516,2003-02-17,OH,250/500,500,1383.49,3000000,Extended,Personal L1,offer1,0,0,0,5,14,Suburu,Impreza,1996
1799043550,N28UC98QL,533940,2011-11-18,IL,500/1000,2000,1356.92,5000000,Basic,Personal L3,offer1,0,0,0,7,3,Audi,A5,1998
2197144138,7B6SYPVJO,556080,1996-11-11,OH,250/500,1000,766.19,0,Basic,Personal L2,offer1,0,0,0,0,17,Mercedes,E400,2007
